,city,admin_name,lat,lng,id,first_name,last_name,weight,height,jersey,year,position,home_country
84,Fayetteville,GA,33.45,-84.4709,4053796,Ian,Donald-McIntyre,207.0,70.0,33.0,3.0,RB,USA
85,Americus,GA,32.0736,-84.2249,4035001,Tyler,Clark,300.0,76.0,52.0,4.0,DL,USA
86,Norcross,GA,33.9379,-84.2065,4259558,Robert,Beal Jr.,244.0,76.0,33.0,3.0,LB,USA
87,Norcross,GA,33.9379,-84.2065,4379396,Jake,Camarda,180.0,74.0,90.0,3.0,PK,USA
88,Norcross,GA,33.9379,-84.2065,4575116,Ty,James,190.0,72.0,32.0,1.0,WR,USA
89,Powder Springs,GA,33.866,-84.6839,4035018,Tyler,Simmons,201.0,72.0,87.0,4.0,WR,USA
90,Powder Springs,GA,33.866,-84.6839,4361782,Hugh,Nelson,198.0,74.0,39.0,2.0,DB,USA
91,College Park,GA,33.6364,-84.464,3915578,Jes,Sutherland,190.0,74.0,22.0,4.0,QB,USA
92,Buford,GA,34.1187,-83.9915,4575125,JC,Vega,305.0,76.0,64.0,1.0,OL,USA
93,Covington,GA,33.6049,-83.8465,4259561,Eric,Stokes,185.0,73.0,27.0,3.0,DB,USA
94,Thomaston,GA,32.8908,-84.3272,4035012,David,Marshall,274.0,75.0,51.0,4.0,LB,USA
95,Thomaston,GA,32.8908,-84.3272,4426349,Travon,Walker,290.0,77.0,44.0,2.0,DL,USA
96,Vidalia,GA,32.2125,-82.4019,4259554,Nate,McBride,223.0,74.0,22.0,4.0,LB,USA
97,Lilburn,GA,33.8887,-84.1379,4575113,Jarrett,Freeland,258.0,79.0,48.0,2.0,TE,USA
98,Jesup,GA,31.5991,-81.8898,4575124,David,Vann,305.0,76.0,64.0,1.0,OL,USA
99,Loganville,GA,33.8353,-83.8957,3915198,Justin,Young,275.0,76.0,92.0,3.0,DE,USA
100,Cordele,GA,31.9563,-83.7695,4379416,Quay,Walker,240.0,76.0,25.0,3.0,LB,USA
101,Toccoa,GA,34.5807,-83.3256,4035002,Ben,Cleveland,335.0,78.0,74.0,4.0,OL,USA
102,Fort Valley,GA,32.5522,-83.8817,4361778,Kearis,Jackson,200.0,72.0,10.0,2.0,WR,USA
103,Cairo,GA,30.879,-84.205,4259571,Walter,Grant,245.0,76.0,84.0,4.0,LB,USA
104,Cairo,GA,30.879,-84.205,4053807,Koby,Pyrz,282.0,74.0,49.0,3.0,OL,USA
105,Swainsboro,GA,32.5866,-82.3345,4575119,KJ,McCoy,200.0,70.0,39.0,3.0,RB,USA
106,Jackson,GA,33.292,-83.9678,4035000,Michail,Carter,295.0,75.0,76.0,4.0,DL,USA
107,Forsyth,GA,33.0347,-83.938,4259547,Malik,Herring,280.0,75.0,10.0,4.0,DL,USA
108,Byron,GA,32.6475,-83.754,4035013,Tyrique,McGhee,187.0,70.0,26.0,4.0,DB,USA
109,Byron,GA,32.6475,-83.754,4575118,Tyler,Malakius,280.0,75.0,97.0,1.0,DL,USA
110,Sandersville,GA,32.9827,-82.8089,4391366,Darius,Jackson,200.0,70.0,29.0,3.0,RB,USA
